Country Name,Country Code,Indicator Name,Indicator Code,Year,Value,Region,Income Group
Guinea,GIN,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,2020,6.656105147913988,Sub-Saharan Africa,Lower middle income
Guinea-Bissau,GNB,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2020,0.118365532433795,Sub-Saharan Africa,Low income
Guinea-Bissau,GNB,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,846.9181349676135,Sub-Saharan Africa,Low income
Guinea-Bissau,GNB,Individuals using the Internet (% of population),IT.NET.USER.ZS,2020,20.45730019,Sub-Saharan Africa,Low income
Guinea-Bissau,GNB,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2020,95.0628708236165,Sub-Saharan Africa,Low income
Guinea-Bissau,GNB,"Population, total",SP.POP.TOTL,2020,2013255.0,Sub-Saharan Africa,Low income
Guinea-Bissau,GNB,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,2020,2.9802484037044485,Sub-Saharan Africa,Low income
Guyana,GUY,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2020,11.7649827054754,Latin America & Caribbean,High income
Guyana,GUY,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,6775.709390963032,Latin America & Caribbean,High income
Guyana,GUY,Individuals using the Internet (% of population),IT.NET.USER.ZS,2020,62.95399857,Latin America & Caribbean,High income
Guyana,GUY,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2020,106.008686272494,Latin America & Caribbean,High income
Guyana,GUY,"Population, total",SP.POP.TOTL,2020,807481.0,Latin America & Caribbean,High income
Guyana,GUY,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,2020,59.44412314345477,Latin America & Caribbean,High income
Haiti,HTI,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2020,0.275706324027148,Latin America & Caribbean,Lower middle income
Haiti,HTI,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,1290.3253866738314,Latin America & Caribbean,Lower middle income
Haiti,HTI,Individuals using the Internet (% of population),IT.NET.USER.ZS,2020,39.38809967,Latin America & Caribbean,Lower middle income
Haiti,HTI,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2020,65.0933737275708,Latin America & Caribbean,Lower middle income
Haiti,HTI,"Population, total",SP.POP.TOTL,2020,11243848.0,Latin America & Caribbean,Lower middle income
Haiti,HTI,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,2020,7.73756457753609,Latin America & Caribbean,Lower middle income
Honduras,HND,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2020,3.92223438778455,Latin America & Caribbean,Lower middle income
Honduras,HND,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,2307.6149431951144,Latin America & Caribbean,Lower middle income
Honduras,HND,Individuals using the Internet (% of population),IT.NET.USER.ZS,2020,45.24829865,Latin America & Caribbean,Lower middle income
Honduras,HND,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2020,68.7836128557933,Latin America & Caribbean,Lower middle income
Honduras,HND,"Population, total",SP.POP.TOTL,2020,10119640.0,Latin America & Caribbean,Lower middle income
Honduras,HND,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,2020,97.33547833717404,Latin America & Caribbean,Lower middle income
"Hong Kong SAR, China",HKG,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2020,38.5246390800823,East Asia & Pacific,High income
"Hong Kong SAR, China",HKG,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,46109.22999466091,East Asia & Pacific,High income
"Hong Kong SAR, China",HKG,Individuals using the Internet (% of population),IT.NET.USER.ZS,2020,92.41313602,East Asia & Pacific,High income
"Hong Kong SAR, China",HKG,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2020,291.916274990037,East Asia & Pacific,High income
"Hong Kong SAR, China",HKG,"Population, total",SP.POP.TOTL,2020,7481000.0,East Asia & Pacific,High income
"Hong Kong SAR, China",HKG,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,2020,70629.59497393397,East Asia & Pacific,High income
Hungary,HUN,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2020,33.4922037196533,Europe & Central Asia,High income
Hungary,HUN,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,16386.93088212582,Europe & Central Asia,High income
Hungary,HUN,Individuals using the Internet (% of population),IT.NET.USER.ZS,2020,84.77115202,Europe & Central Asia,High income
Hungary,HUN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2020,105.981902376717,Europe & Central Asia,High income
Hungary,HUN,"Population, total",SP.POP.TOTL,2020,9670419.0,Europe & Central Asia,High income
Hungary,HUN,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,2020,33083.57166323403,Europe & Central Asia,High income
Iceland,ISL,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2020,38.6826471438625,Europe & Central Asia,High income
Iceland,ISL,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,60127.939357561576,Europe & Central Asia,High income
Iceland,ISL,Individuals using the Internet (% of population),IT.NET.USER.ZS,2020,99.5327519,Europe & Central Asia,High income
Iceland,ISL,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2020,114.939418571031,Europe & Central Asia,High income
Iceland,ISL,"Population, total",SP.POP.TOTL,2020,366463.0,Europe & Central Asia,High income
Iceland,ISL,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,2020,75513.76264452346,Europe & Central Asia,High income
India,IND,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2020,1.63622632751685,South Asia,Lower middle income
India,IND,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,1907.042516376687,South Asia,Lower middle income
India,IND,Individuals using the Internet (% of population),IT.NET.USER.ZS,2020,43.40544313,South Asia,Lower middle income
India,IND,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2020,82.2540479927426,South Asia,Lower middle income
India,IND,"Population, total",SP.POP.TOTL,2020,1402617695.0,South Asia,Lower middle income
India,IND,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,2020,472.18711296808505,South Asia,Lower middle income
Indonesia,IDN,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2020,3.92993769121646,East Asia & Pacific,Upper middle income
Indonesia,IDN,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,3853.702887741458,East Asia & Pacific,Upper middle income
Indonesia,IDN,Individuals using the Internet (% of population),IT.NET.USER.ZS,2020,53.72649449,East Asia & Pacific,Upper middle income
Indonesia,IDN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2020,129.40362112725,East Asia & Pacific,Upper middle income
Indonesia,IDN,"Population, total",SP.POP.TOTL,2020,274814866.0,East Asia & Pacific,Upper middle income
Indonesia,IDN,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,2020,1868.763533338113,East Asia & Pacific,Upper middle income
"Iran, Islamic Rep.",IRN,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2020,10.9026671467968,Middle East & North Africa,Upper middle income
"Iran, Islamic Rep.",IRN,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,3202.500035021685,Middle East & North Africa,Upper middle income
"Iran, Islamic Rep.",IRN,Individuals using the Internet (% of population),IT.NET.USER.ZS,2020,75.56986637,Middle East & North Africa,Upper middle income
"Iran, Islamic Rep.",IRN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2020,145.485569917724,Middle East & North Africa,Upper middle income
"Iran, Islamic Rep.",IRN,"Population, total",SP.POP.TOTL,2020,87723443.0,Middle East & North Africa,Upper middle income
"Iran, Islamic Rep.",IRN,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,2020,2318.992427144019,Middle East & North Africa,Upper middle income
Iraq,IRQ,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2020,14.8494851377503,Middle East & North Africa,Upper middle income
Iraq,IRQ,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,4295.189451212281,Middle East & North Africa,Upper middle income
Iraq,IRQ,Individuals using the Internet (% of population),IT.NET.USER.ZS,2020,53.67779922,Middle East & North Africa,Upper middle income
Iraq,IRQ,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2020,88.9799284628949,Middle East & North Africa,Upper middle income
Iraq,IRQ,"Population, total",SP.POP.TOTL,2020,42116605.0,Middle East & North Africa,Upper middle income
Iraq,IRQ,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,2020,17.071651430593704,Middle East & North Africa,Upper middle income
Ireland,IRL,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2020,30.4353384554187,Europe & Central Asia,High income
Ireland,IRL,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,86514.07061087541,Europe & Central Asia,High income
Ireland,IRL,Individuals using the Internet (% of population),IT.NET.USER.ZS,2020,91.99989097,Europe & Central Asia,High income
Ireland,IRL,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2020,105.045612677382,Europe & Central Asia,High income
Ireland,IRL,"Population, total",SP.POP.TOTL,2020,5039747.0,Europe & Central Asia,High income
Ireland,IRL,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,2020,114566.46534042284,Europe & Central Asia,High income
Isle of Man,IMN,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,79513.53303465979,Europe & Central Asia,High income
Isle of Man,IMN,"Population, total",SP.POP.TOTL,2020,84064.0,Europe & Central Asia,High income
Isle of Man,IMN,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,2020,13144.746859535591,Europe & Central Asia,High income
Israel,ISR,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2020,29.5678161933081,Middle East & North Africa,High income
Israel,ISR,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,44590.823725328206,Middle East & North Africa,High income
Israel,ISR,Individuals using the Internet (% of population),IT.NET.USER.ZS,2020,90.12734091,Middle East & North Africa,High income
Israel,ISR,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2020,139.425860895034,Middle East & North Africa,High income
Israel,ISR,"Population, total",SP.POP.TOTL,2020,9215100.0,Middle East & North Africa,High income
Israel,ISR,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,2020,12351.79216720383,Middle East & North Africa,High income
Italy,ITA,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2020,30.2586365187027,Europe & Central Asia,High income
Italy,ITA,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,32091.48666213664,Europe & Central Asia,High income
Italy,ITA,Individuals using the Internet (% of population),IT.NET.USER.ZS,2020,70.48342785,Europe & Central Asia,High income
Italy,ITA,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2020,129.49000571147,Europe & Central Asia,High income
Italy,ITA,"Population, total",SP.POP.TOTL,2020,59438851.0,Europe & Central Asia,High income
Italy,ITA,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,2020,20677.18300947641,Europe & Central Asia,High income
Jamaica,JAM,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2020,13.6219905826712,Latin America & Caribbean,Upper middle income
Jamaica,JAM,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,5299.045308042832,Latin America & Caribbean,Upper middle income
Jamaica,JAM,Individuals using the Internet (% of population),IT.NET.USER.ZS,2020,76.38400269,Latin America & Caribbean,Upper middle income
Jamaica,JAM,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2020,101.50208125864,Latin America & Caribbean,Upper middle income
Jamaica,JAM,"Population, total",SP.POP.TOTL,2020,2830739.0,Latin America & Caribbean,Upper middle income
Jamaica,JAM,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,2020,167.8007050455729,Latin America & Caribbean,Upper middle income
Japan,JPN,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2020,34.8370612448992,East Asia & Pacific,High income
Japan,JPN,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,41098.97390045528,East Asia & Pacific,High income
Japan,JPN,Individuals using the Internet (% of population),IT.NET.USER.ZS,2020,90.21945812,East Asia & Pacific,High income
Japan,JPN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2020,154.432206765516,East Asia & Pacific,High income
Japan,JPN,"Population, total",SP.POP.TOTL,2020,126261000.0,East Asia & Pacific,High income
Japan,JPN,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,2020,22848.71813148953,East Asia & Pacific,High income
Jordan,JOR,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2020,5.80332966781737,Middle East & North Africa,Upper middle income
Jordan,JOR,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,4411.483218383957,Middle East & North Africa,Upper middle income
Jordan,JOR,Individuals using the Internet (% of population),IT.NET.USER.ZS,2020,78.4178009,Middle East & North Africa,Upper middle income
Jordan,JOR,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2020,64.3142601333354,Middle East & North Africa,Upper middle income
Jordan,JOR,"Population, total",SP.POP.TOTL,2020,10865228.0,Middle East & North Africa,Upper middle income
Jordan,JOR,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,2020,127.4708639340104,Middle East & North Africa,Upper middle income
Kazakhstan,KAZ,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2020,13.4502836627046,Europe & Central Asia,Upper middle income
Kazakhstan,KAZ,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,8781.507977876476,Europe & Central Asia,Upper middle income
Kazakhstan,KAZ,Individuals using the Internet (% of population),IT.NET.USER.ZS,2020,85.94259898,Europe & Central Asia,Upper middle income
Kazakhstan,KAZ,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2020,124.698460644703,Europe & Central Asia,Upper middle income
Kazakhstan,KAZ,"Population, total",SP.POP.TOTL,2020,19482117.0,Europe & Central Asia,Upper middle income
Kazakhstan,KAZ,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,2020,3184.0995513988546,Europe & Central Asia,Upper middle income
Kenya,KEN,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2020,1.29112489733773,Sub-Saharan Africa,Lower middle income
Kenya,KEN,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,1927.6645902784887,Sub-Saharan Africa,Lower middle income
Kenya,KEN,Individuals using the Internet (% of population),IT.NET.USER.ZS,2020,24.7227993,Sub-Saharan Africa,Lower middle income
Kenya,KEN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2020,117.602526394779,Sub-Saharan Africa,Lower middle income
Kenya,KEN,"Population, total",SP.POP.TOTL,2020,52217334.0,Sub-Saharan Africa,Lower middle income
Kenya,KEN,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,2020,246.5847835126933,Sub-Saharan Africa,Lower middle income
Kiribati,KIR,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2020,0.146710124584652,East Asia & Pacific,Lower middle income
Kiribati,KIR,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,1751.8719954227197,East Asia & Pacific,Lower middle income
Kiribati,KIR,Individuals using the Internet (% of population),IT.NET.USER.ZS,2020,52.95090103,East Asia & Pacific,Lower middle income
Kiribati,KIR,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2020,43.3476871347116,East Asia & Pacific,Lower middle income
Kiribati,KIR,"Population, total",SP.POP.TOTL,2020,126099.0,East Asia & Pacific,Lower middle income
Kiribati,KIR,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,2020,39.65138502287885,East Asia & Pacific,Lower middle income
"Korea, Dem. People's Rep.",PRK,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2020,22.9565670933221,East Asia & Pacific,Low income
"Korea, Dem. People's Rep.",PRK,"Population, total",SP.POP.TOTL,2020,26136312.0,East Asia & Pacific,Low income
"Korea, Dem. People's Rep.",PRK,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,2020,0.0765218903110737,East Asia & Pacific,Low income
"Korea, Rep.",KOR,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2020,43.0540600860627,East Asia & Pacific,High income
"Korea, Rep.",KOR,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,33645.77195450733,East Asia & Pacific,High income
"Korea, Rep.",KOR,Individuals using the Internet (% of population),IT.NET.USER.ZS,2020,96.50506052,East Asia & Pacific,High income
"Korea, Rep.",KOR,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2020,135.973274343048,East Asia & Pacific,High income
"Korea, Rep.",KOR,"Population, total",SP.POP.TOTL,2020,51836239.0,East Asia & Pacific,High income
"Korea, Rep.",KOR,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,2020,5939.011123087074,East Asia & Pacific,High income
Kosovo,XKX,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,4320.583825472882,Europe & Central Asia,Upper middle income
